quick_sort_right, a, 10, 2.7e-05
quick_sort_right, a, 50, 0.000169
quick_sort_right, a, 100, 0.000414
quick_sort_right, a, 500, 0.003288
quick_sort_right, a, 1000, 0.006787
quick_sort_right, a, 5000, 0.033147
quick_sort_right, a, 10000, 0.065796
quick_sort_right, a, 50000, 0.336977
quick_sort_right, a, 100000, 0.67525
quick_sort_right, a, 500000, 3.428838
quick_sort_right, v, 10, 3.6e-05
quick_sort_right, v, 50, 0.000154
quick_sort_right, v, 100, 0.000369
quick_sort_right, v, 500, 0.003394
quick_sort_right, v, 1000, 0.006787
quick_sort_right, v, 5000, 0.033484
quick_sort_right, v, 10000, 0.065377
quick_sort_right, v, 50000, 0.338923
quick_sort_right, v, 100000, 0.680742
quick_sort_right, v, 500000, 3.547527
quick_sort_right, g, 10, 4.1e-05
quick_sort_right, g, 50, 0.000227
quick_sort_right, g, 100, 0.000604
quick_sort_right, g, 500, 0.003698
quick_sort_right, g, 1000, 0.006658
quick_sort_right, g, 5000, 0.033518
quick_sort_right, g, 10000, 0.066011
quick_sort_right, g, 50000, 0.342381
quick_sort_right, g, 100000, 0.679186
quick_sort_right, g, 500000, 3.545388
quick_sort_right, l, 10, 4.3e-05
quick_sort_right, l, 50, 0.000228
quick_sort_right, l, 100, 0.00059
quick_sort_right, l, 500, 0.003608
quick_sort_right, l, 1000, 0.006908
quick_sort_right, l, 5000, 0.033094
quick_sort_right, l, 10000, 0.065352
quick_sort_right, l, 50000, 0.337864
quick_sort_right, l, 100000, 0.671603
quick_sort_right, l, 500000, 3.406608
quick_sort_right, c, 10, 2.1e-05
quick_sort_right, c, 50, 1.4e-05
quick_sort_right, c, 100, 2.2e-05
quick_sort_right, c, 500, 7.2e-05
quick_sort_right, c, 1000, 0.000132
quick_sort_right, c, 5000, 0.000654
quick_sort_right, c, 10000, 0.001229
quick_sort_right, c, 50000, 0.00612
quick_sort_right, c, 100000, 0.012297
quick_sort_right, c, 500000, 0.067385
quick_sort_right, r, 10, 3.1e-05
quick_sort_right, r, 50, 9.9e-05
quick_sort_right, r, 100, 0.000171
quick_sort_right, r, 500, 0.000704
quick_sort_right, r, 1000, 0.001286
quick_sort_right, r, 5000, 0.005904
quick_sort_right, r, 10000, 0.009875
quick_sort_right, r, 50000, 0.056489
quick_sort_right, r, 100000, 0.119577
quick_sort_right, r, 500000, 0.573604
